,web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href,Unnamed: 9
2316,1582056132-2150,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Marcel Lindner,Überragendes Smartphone!!,10. März 2016,"Ich habe das Gerät seit Montag und es ist einfach nur geil! Das Display ist gestochen scharf, die Kamera ist absolut Weltklasse,nimmt Videos in 4K auf und die Bilder sind noch besser als meine Spiegelreflexkamera!
Die Verarbeitung ist top, es gibt einen Micro SD Kartenslot und das Gerät ist sogar wasserfest, was will man mehr?!
Der Akku ist ebenfalls einfach nur klasse und hält bei mir 2 Tage, habe es bisher nur 2 mal aufgeladen!
Die Sprachqualität beim Telefonieren ist sehr gut und das Gerät läuft sehr flüssig. Das Design ist mega und macht einen edlen Eindruck!
Durch die Schnellladefunktion dauert es gerade einmal 81 Minuten um das Gerät komplett aufzuladen und dann hebt es wieder 1-2 Tage je nachdem wie oft man das Handy nutzt.

Einzigster Kritikpunkt für mich ist, dass man den Akku nicht auswechseln kann. Aber mal ehrlich: Das Handy braucht gerade einmal 81 Minuten um wieder 1-2 Tage zu laufen. Wenn man nicht mal 81 Minuten Zeit hat, dann braucht man nicht mehr leben. Und wenn man 2 Akkus in seiner Jackentasche mitzuschleppen muss, macht für mich auch keinen Sinn, da man sie sowieso wieder aufladen muss und das dauert auch.","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_68?ie=UTF8&pageNumber=68&reviewerType=all_reviews,
2317,1582055986-1659,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Zlatko Treer,Zu empfehlen,31. Oktober 2019,Ware wie beschrieben,"5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,
2318,1582056175-2318,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Heike Leser,Passt...,23. Oktober 2018,Gut... und schnelle Lieferung,"5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_85?ie=UTF8&pageNumber=85&reviewerType=all_reviews,
2319,1582056049-1882,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Joh,Samsung Galaxy S5 VS S7,30. Januar 2017,"Da vielleicht der eine oder andere vom S5 aufs S7 wechseln will, hier ein persönlicher Vergleich:

Beide Smartphones habe ich mit identischen Apps und Verhältnissen nebeneinander laufen lassen, hier dazu ein paar Eindrücke:

- Das S7 ist ein paar g schwerer als das S5, tatsächlich merkt man diesen minimalen Unterschied auch beim Benutzen, wenn auch nur gering.
- Das S7 ist hochwertiger verarbeitet, der Nachteil ist, dass es beim einhändigen Betrieb rutschiger ist als das S5, gerade hier merkt man auch die paar g mehr Gewicht.. Mir ist es tatsächlich schon aus der Hand geglitten durch die glatte Oberfläche.
- Beide Displays sind trotz verschiedenen Auflösungen und Daten meiner Meinung nach identisch, sowohl von der Helligkeit, als auch von den Farben her merkt man absolut kein Unterschied. Getestet mit Youtube (HD und UHD Aufnahmen), Spiele, Benutzung von verschiedenen Apps.
- Das S7 ist minimal schneller bei den Anwendungen und startet Spiele/Apps schneller als das S5, teilweise sogar beachtlich schneller um mehrere Sekunden. Im Alltag fällt es bei den aktuellen Apps wohl aber eher nicht auf.
- Die Akku vom S7 hält tatsächlich länger, kann es aber schwer miteinander vergleichen, da mein S5 schon über 2 Jahre alt ist und das Ergebnis dadurch stark verfälscht wäre.
- im S7 kann man im StandBy Modus eine Uhr laufen lassen, welche ununterbrochen beleuchtet ist, dieses Feature ist vorallem Nachts ganz gut und braucht nur wenig Strom.
- Der größte Vorteil vom S7 gegenüber dem S5 ist mit Abstand die Kamera, hierzu habe ich verschiedene Fotos von gleichen Motiven gemacht, hier erkennt man dann die gestochen scharfen Bilder vom S7 und auch die Helligkeitsunterschiede. Auch angemerkt sei, dass die Kamera-App deutlich schneller startet und man auch Fotos schneller machen kann. Beim S5 braucht es teilweise länger um zu fokusieren und oft hat man auch ein verschwommenes Bild.

Fazit, wenn man also ein S5 nutzt, spricht am meisten auf das S7 zu wechsen, wenn man auf eine bessere Kamera großen Wert legt. Diese kann durchaus auch eine kleinere Digitalkamera ersetzen.
Ansonsten kann man sich den Umstieg aktuell auch eher sparen. Große Innovationen sucht man vergeblich.

Ich hoffe meine kleine Bewertung hilft dem einen oder anderen, ansonsten könnt ihr gerne Fragen hinterlassen.","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&reviewerType=all_reviews,
2320,1582056181-2339,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,peter,"""Alt"" und trotdem gut",7. Oktober 2018,"Nachdem ich hier sehe dass es nur mehr 1 Stück gibt möchte ich, als treuer Galaxy Kunde, eine Art Nachruf auf das S7 (bestellt am 2. Oktober 2018 undbis jetzt niemals ausgefallen) schreiben.

Das Aluminium und Gorilla Glass Design sieht nicht nur wunderschön aus, sondern bietet eine ergonomische Form und fühlt sich toll in der Hand an.
AMOLED Display und 12MP-Kamera vervollständigen den optischen Eindruck.

Wenn auch Super Slow-mo fehlt so ist doch die Kameraauflösung dieselbe wie bein S 10 und allgemein würde ich sagen dass das S7 auch 2020  mehr als ausreichend schnell ist und die Kamera, im Vergleich mit dem derzeitigen Spitzengerät S 10 (übrigends ein Riesentrumm und nicht mehrHosentaschenfreundlich) noch immer sehr gut ""dabei"" ist.

So, das wars schon wieder ---- hab nur vergessen Amazon für seine Kundfreundlichkeit zu loben ---- was hiermit geschehen ist.","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87&reviewerType=all_reviews,
2321,1582055954-1535,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Matthias Gottselig,Illegales Modell angedreht,24. Dezember 2019,"War heute mit dem Handy beim Samsung S7 beim Kundenservice von Samsung da der Bildschirm immer wieder einfriert.
Leider konnten die mir nicht weiter helfen weil raus kam dass man mir ein Australisches Modell angeboten hat.
Keine Garantie auf nicht EU Ware! Händler hätte das Handy nicht in Umlauf bringen dürfen. Somit illegal und kann so nicht repariert werden. Echt ne schweinerei!","1,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,
2322,1582056150-2215,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Martin,"Samsung Galaxy S7 Smartphone (5,1 Zoll (12,9 cm), 32GB interner Speicher)",15. Juni 2019,Das Samsung S7 ist immer noch eines der besten Smartphone. Die Kamera und die Videofunktionen sind spitze. Keine Probleme mit der Elektronik und schaut auch einfach gut aus. Immer noch eine klare Kaufempfehlung von mir.,"5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews,
2323,1582056073-1941,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,MiSch,Das beste Smartphone überhaupt! Aber trotzdem nur 4 Sterne!?,8. Mai 2016,"Eigentlich müsste das beste Smartphone (das ich persönlich kenne bzw. benutzt habe) 5 Sterne bekommen. Warum ich dennoch nur 4 Sterne vergebe, erläutere ich nachfolgend. Doch der Reihe nach:

Gekauft habe ich das Gerät über Amazon Warehouse Deals. Es waren keine Kratzer oder sonstige Beschädigungen vorhanden. Also hier zunächst einmal vielen Dank an Amazon - auch für die wie gewohnt schnelle Lieferung.

Zu den technischen Daten möchte ich jetzt nichts mehr schreiben. Diese dürften hinlänglich bekannt sein. Ich gehe hier stattdessen meine subjektive Einschätzung wieder.

Display: Allererste Sahne, knackscharf, tolle Farben. Es macht einfach Spaß draufzusehen.
Empfang: Ich hatte bisher keine Probleme mit dem Empfang (Telekom-Netz). Die Gegenseite habe ich stets klar verstanden. Auch umgekehrt wurde mir versichert, dass ich gut zu verstehen bin.
Kamera: Ich hatte vorher das LG G4, dass bereits eine tolle Kamera hat. Der Grund zu wechseln war für mich die bessere Qualität des S7 bei schlechtem Licht sowie der extrem schnelle Autofokus. Beides ist in der Tat erheblich besser als beim G4. ABER: Auch diese Kamera kann keine Wunder vollbringen. Sehr schnelle Bewegungen führen auch hier zu einer Unschärfe. Aber im Vergleich zu anderen Smartphone-Kameras ist hier ein deutlicher Fortschritt zu sehen. Dazu die vielen verschiedenen Modi (außer den bereits installierten kann man sich bei Samsung weitere herunterladen) und Einstellmöglichkeiten machen die Kamera meiner Meinung nach zu einem guten Ersatz einer Digitalkamera solange man nur gute Fotos machen will und keine professionellen Ambitionen hat. Auch die Bedienung der S7-Kamera ist erheblich einfach und intuitiver als die vieler Digitalkameras.
Geschwindigkeit: Das S7 ist sehr schnell. Für mich ist die Geschwindigkeit nicht so relevant, da ich keine Spiele mache, die den Prozessor ausreizen. Telefonieren, fotografieren, What'sApp, Musik und Hörbücher hören, einfache Spiele sind das, was ich mit dem Smartphone mache.
Speichererweiterung: Entgegen dem Galaxy S6 bietet das Galaxy S7 wieder die Möglichkeit, den Speicher per Micro-SD-Karte günstig zu erweitern. Gleiches gilt übrigens auch für das Galaxy S7 edge. Gerade wenn man viel fotografiert und/oder filmt, ist ein großer Speicher nicht nur sinnvoll, sondern erforderlich.
Wasser- und Staubschutz: Auch wenn ich wohl nicht unbedingt mit dem S7 baden gehe, ist es doch ein beruhigendes Gefühl, wenn man weiß, dass das Gerät einen ordentlichen Regenschauer problemlos übersteht.
Akkulaufzeit: Die Akkulaufzeit ist natürlich nutzungsbedingt. Einmal musste ich das Smartphone erst am 5. Tage wieder aufladen. An anderen Tagen bei sehr intensiver Nutzung muss es Abends wieder an die Steckdose. Im Schnitt lade ich das S7 alle 2 bis 3 Tage. Dabei habe ich das Internet nur sporadisch an.

Bisher für mich also das ideale Smartphone.

ABER:

Die Rückseite ist aus Glas. Das sieht zwar edel aus und fühlt sich gut an. Aber erstens ist das Glas glatt und hinterlässt sehr gerne Fingerabdrücke, die das edle Aussehen dann doch wieder beeinträchtigen und zweitens vermisse ich das warme weiche Leder der Rückseite des LG G4. Die Optik ist natürlich Geschmacksache. Dennoch wäre mir eine Rückseite aus Leder oder Alu lieber gewesen. Mich hat übrigens die Polycarbonat-Rückseite des Galaxy S5 nicht gestört. Im Gegenteil. Sie ist sehr griffig und zweckmäßig.

Kein austauschbarer Akku. Dies finde ich wirklich sehr schade. Vor allem, da es LG mit dem G5 vorgemacht hat, wie ein austauschbarer Akku trotz Unibody-Gehäuse verwendet werden kann. Ein austauschbarer Akku ist für mich wirklich wichtig, da ich das Smartphone im Urlaub als Hauptkamera benutze. Und ständig beim fotografieren den Akkustand zu beobachten, weil weit und breit keine Möglichkeit ist, den Akku wieder aufzuladen, ist nervig. Das Aufladen über externe Akkus dauert zu lange und ist unbequem, da dann die ganze Zeit der Zusatzakku am Smartphone hängt und man daher das Smartphone nicht richtig benutzen kann.

Vor allem wegen der fehlenden Möglichkeit eines einfachen Akkuwechsels ziehe ich einen Stern ab. Mir ist aber bewusst, dass dies eine sehr subjektive Meinung ist und es viele gibt, für die dies kein Problem darstellt.

Tips:
Kamera: Zusätzliche Modi gratis über die KameraApp bei Samsung herunterladen.
Stromsparen: Ausschalten des Always-On-Displays. Auch wenn der Akkuverbrauch laut Samsung pro Stunde ""nur"" bei 1% liegt, summiert sich das doch im Laufe des Tages. Wer also nicht ständig sein S7 aus der Tasche holt und nur zum Ablesen der Uhrzeit einschalten, spart sicherlich Akku, wenn das Always-On-Display ausgeschaltet wird. Außerdem werden Nachrichten von z.B. What'sApp derzeit darauf nicht angezeigt. Die Konfigurationsmöglichkeiten stecken noch in den Kinderschuhen. Gut gemeint, aber halbherzig umgesetzt.
Stromsparen: Ausschalten der App-Optimierungen. Eigentlich sollte diese Funktion dazu beitragen, Akku zu sparen. Ich habe aber festgestellt, dass das Ausschalten dieser Funktion mehr Akku spart. Mit dieser Meinung bin ich offenbar nicht alleine. Im Internet wird öfter auf diese Merkwürdigkeit hingewiesen. Auch im Freundes- und Kollegenkreis wird meine Ansicht geteilt.

Fazit:
Ein wirklich richtig tolles Smartphone, dass Samsung gebaut hat. Ich werde es so schnell nicht wieder hergeben. Aber wenn das Galaxy S8 keinen austauschbaren Akku hat, werde ich mich nach einer Alternative umsehen.","4,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_47?ie=UTF8&pageNumber=47&reviewerType=all_reviews,
2324,1582056148-2207,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Salmi,Akku enttäuschend!,13. Dezember 2018,"Anundfürsich ein super Handy, jedoch die Akkuleistung ist ein witz! Habe es jetzt nicht mal 2 Wochen und ich schaff es fast nicht über den Tag wenn ich es am Abend lade. (Nicht über Nacht laden lasse) wohlgemerkt arbeite ich ca 10-11 std das heißt es ist ca 4-5std aktiv","2,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_74?ie=UTF8&pageNumber=74&reviewerType=all_reviews,
2325,1582056035-1841,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Sanjay Bharadwaj,Execellent Product,15. August 2016,"One of the best smart phone available in the market right now. The built quality is amazing, Samsung maintained its flagship again. The features are awesome and satisfies all the expectations. Amazing Battery life and speed.","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_37?ie=UTF8&pageNumber=37&reviewerType=all_reviews,
2326,1582056169-2302,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Amazon Kunde,Top Handy,15. April 2017,"Sehr gutes Handy, ich bin mit der Qualität zufrieden. Komme gut mit dem Handy zurecht, ist sehr leicht und leicht zu bedienen.","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_83?ie=UTF8&pageNumber=83&reviewerType=all_reviews,
2327,1582056230-2511,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Alexander Winter,Quịntessenz eines Smartphones,10. Januar 2018,"Nachdem mein S7 Edge auf unliebsame Weise entwendet wurde, mein LG G4 das zeitliche segnete, weder das iPhone SE noch das 6s mich restlos überzeugen konnten und das A5 2017 kameratechnisch und fingersensor-technisch nicht der Bringer ist (aber sonst absolut top), bin ich beim S7 gelandet.

Tolle Verarbeitung, super Leistung, wasser-und staubdicht, tolles Display,viel Speicher mit SD-Karte, super Akku und grandiose Bilder. Dazu das originale Ledercase, den Wireless Charger und alles ist in Ordnung. Die Größe überzeugt und die Handhabung geht auch einwandfrei. Ich habe, was ich brauche und muss nicht mehr ""experimentieren"".

Der Aufpreis zum S8 lohnt sich nicht mal annähernd. (und ja, ich kann es vergleichen, wir haben ein S8 ""in der Familie"").
Aber das muss jeder selbst entscheiden, ist natürlich ein tolles Handy.

Aber das S7 passt -für mich- von vorn bis hinten, von oben bis unten.","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_99?ie=UTF8&pageNumber=99&reviewerType=all_reviews,
2328,1582056014-1765,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Thomas Reschauer,Zuverlässig,28. August 2018,Zuverlässig,"4,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,
2329,1582056177-2329,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Jochen R. Theßmann,Neuestes Samsung Handy für günstigen Preis,27. Juni 2016,"""UptoDate Telekommunikations GmbH"" hatte den günstigsten Preis für das Galaxy S7. Sehr gut finde ich auch, dass der Firmensitz in Deutschland ist. Die Lieferung erfolgte sehr schnell. Das Handy ist für den deutschen Markt gebaut und hat kein Branding. Ich bin kein Technikfreak. Ich hatte noch das Galaxy S2 und bin mit dem S7 nun super zufrieden, besonders da ich es es so günstig bekommen habe.","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_86?ie=UTF8&pageNumber=86&reviewerType=all_reviews,
2330,1582055946-1510,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Albrecht,Gutes Smartphone,21. Juli 2019,"Das hier angebotenen SGS VII kam mit einer polnisch vorinstallierten OS Variante.
Prinzipiell ist dies kein Problem, da die Sprache im Gerät ausgewählt werden kann.
Jedoch wird polnisch fast immer als erste Sprache empfohlen.
Dies ging aus der Bestellung damals leider nicht hervor.
Für Menschen, die sich ein Smartphone zum ersten Mal gekauft hätten wäre es ggfs. eine Hürde gewesen.
Das Gerät an sich ist sehr gut und wir haben es in der Familie bereits mehrfach im Einsatz.

Ich vergebe 4 Sterne auf die Präsentation mit polnischer Voreinstellung.
Ansonsten hätte es 5 Sterne verdient.","4,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,
2331,1582056082-1971,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Niklas Sander,Verpackung zermackt und dreckig,7. April 2018,"Die Verpackung war total dreckig und zermackt. Immer wieder traurig mit anzusehen wie mit den Produkten umgegangen wird, gerade bei elektronischen Produkten die nicht gerade billig sind.","3,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&pageNumber=50&reviewerType=all_reviews,
